"Date" "Open" "High" "Low" "Close" "Volume" "Market Cap" "symbol"
"May 06, 2017" 1381.78 1461.88 1282.92 1416.1 "10527" "58,035" "42_bit"
"May 05, 2017" 1366.86 1475.87 1315.43 1382.15 "6352" "57,408" "42_bit"
"May 04, 2017" 1315.33 1533.45 1315.33 1410.99 "7525" "55,244" "42_bit"
"May 03, 2017" 1326.1 1359.78 1197.61 1314.21 "6446" "55,696" "42_bit"
"May 02, 2017" 1319.4 1390.33 1304.75 1326.1 "9422" "55,415" "42_bit"
"May 01, 2017" 1288.22 1353.65 1216.46 1320.24 "11910" "54,105" "42_bit"
"Apr 30, 2017" 1277.28 1332 1256.49 1288.24 "3403" "53,646" "42_bit"
"Apr 29, 2017" 1189.99 1319.9 1147.28 1262.05 "3902" "49,980" "42_bit"
"Apr 28, 2017" 1185.96 1283.66 1047.37 1185.15 "6332" "49,810" "42_bit"
"Apr 27, 2017" 1115.56 1200.3 1115.56 1186.14 "5007" "46,854" "42_bit"
"Apr 26, 2017" 1197.31 1271.16 1115.35 1115.57 "3191" "50,287" "42_bit"
"Apr 25, 2017" 1082.63 1197.26 1082.63 1197.13 "3597" "45,471" "42_bit"
"Apr 24, 2017" 1147.51 1213.3 1060.81 1082.8 "3551" "48,195" "42_bit"
"Apr 23, 2017" 1108.54 1253.33 1106.57 1147.1 "2845" "46,559" "42_bit"
"Apr 22, 2017" 1343.9 1368.92 1108.92 1108.92 "3783" "56,444" "42_bit"
"Apr 21, 2017" 1252.5 1365.7 1252.5 1343.34 "5379" "52,605" "42_bit"
"Apr 20, 2017" 1297.7 1411.63 1098.56 1252.42 "1006" "54,503" "42_bit"
"Apr 19, 2017" 1465.78 1469.67 1120.88 1297.31 "3808" "61,563" "42_bit"
"Apr 18, 2017" 1652.37 1814.32 1335.02 1465.79 "2070" "69,400" "42_bit"
"Apr 17, 2017" 1810.91 4714.12 809.66 1639.47 "10768" "76,058" "42_bit"
"Apr 16, 2017" 1255.18 2000.31 1255.18 1811.3 "3362" "52,718" "42_bit"
"Apr 15, 2017" 1052.65 2004.17 936.02 1255.14 "2013" "44,211" "42_bit"
"Apr 14, 2017" 681.69 1053.04 681.69 1052.89 "3175" "28,631" "42_bit"
"Apr 13, 2017" 1065.93 1276.18 681.48 681.53 "1146" "44,769" "42_bit"
"Apr 12, 2017" 616.56 1276.47 612.55 1066.36 "4130" "25,896" "42_bit"
"Apr 11, 2017" 589.58 3571.24 589.58 3569.05 "15870" "24,762" "42_bit"
"Apr 10, 2017" 589.94 591.17 585.56 589.3 "1954" "24,778" "42_bit"
"Apr 09, 2017" 584.02 603.14 581.99 590.03 "1633" "24,529" "42_bit"
"Apr 08, 2017" 539.24 598.12 532.69 583.87 "1540" "22,648" "42_bit"
"Apr 07, 2017" 648.11 648.11 537.78 538.93 "1049" "27,221" "42_bit"
"Apr 06, 2017" 515.36 651.23 515.36 648.44 "2056" "21,645" "42_bit"
"Apr 05, 2017" 453.82 515.66 453.75 515.15 "1270" "19,060" "42_bit"
"Apr 04, 2017" 462 523.84 433.76 453.64 "1132" "19,404" "42_bit"
"Apr 03, 2017" 456.69 476.74 419.9 461.38 "1335" "19,181" "42_bit"
"Apr 02, 2017" 458.89 501.02 456.74 480.05 "1358" "19,273" "42_bit"
"Apr 01, 2017" 481.44 493.34 413.57 458.79 "1484" "20,221" "42_bit"
"Mar 31, 2017" 475.95 503.57 456.28 481.07 "849" "19,990" "42_bit"
"Mar 30, 2017" 403.53 485 402.73 476.32 "1531" "16,948" "42_bit"
"Mar 29, 2017" 382.34 490.34 370.19 402.75 "1414" "16,058" "42_bit"
"Mar 28, 2017" 335.69 395.9 335.03 382.46 "968" "14,099" "42_bit"
"Mar 27, 2017" 374.55 400.08 246.32 335.9 "960" "15,731" "42_bit"
"Mar 26, 2017" 379.68 387.32 366.45 373.85 "1282" "15,947" "42_bit"
"Mar 25, 2017" 345.32 381 332.84 380.47 "1232" "14,503" "42_bit"
"Mar 24, 2017" 266.23 404.8 266.13 344.46 "1287" "11,182" "42_bit"
"Mar 23, 2017" 480.25 493.69 266.51 266.51 "909" "20,170" "42_bit"
"Mar 22, 2017" 499.77 513.32 464.34 480.36 "1545" "20,990" "42_bit"
"Mar 21, 2017" 451.7 516.5 451.7 499.49 "2153" "18,971" "42_bit"
"Mar 20, 2017" 448.28 477.01 371.5 450.82 "2284" "18,828" "42_bit"
"Mar 19, 2017" 307.24 504.24 307.24 389.9 "1990" "12,904" "42_bit"
"Mar 18, 2017" 334.66 390.46 302.14 307.09 "867" "14,056" "42_bit"
"Mar 17, 2017" 302.61 467.63 286.77 334.45 "1055" "12,710" "42_bit"
"Mar 16, 2017" 199.94 406.33 199.94 302.8 "1164" "8,397" "42_bit"
"Mar 15, 2017" 382.89 433.03 198.76 199.93 "1102" "16,081" "42_bit"
"Mar 14, 2017" 417.74 425.73 347.79 389.38 "1654" "17,545" "42_bit"
"Mar 13, 2017" 409.29 426.73 408.55 417.67 "1524" "17,190" "42_bit"
"Mar 12, 2017" 395.43 413.78 371.15 409.3 "997" "16,608" "42_bit"
"Mar 11, 2017" 368.19 410.49 368.06 395.22 "475" "15,464" "42_bit"
"Mar 10, 2017" 395.89 477.7 333.99 368.09 "1369" "16,628" "42_bit"
"Mar 09, 2017" 394.49 405.05 382.71 395.85 "1017" "16,568" "42_bit"
"Mar 08, 2017" 384.02 471.95 363.69 395.11 "1047" "16,129" "42_bit"
"Mar 07, 2017" 473.5 498.11 280.29 384.1 "1033" "19,887" "42_bit"
"Mar 06, 2017" 477.25 508.29 448.78 473.46 "1279" "20,044" "42_bit"
"Mar 05, 2017" 450.56 498.26 439.81 477.31 "1670" "18,924" "42_bit"
"Mar 04, 2017" 471.75 510.5 386.81 450.76 "834" "19,813" "42_bit"
"Mar 03, 2017" 426.48 510.86 423.63 471.8 "904" "17,912" "42_bit"
"Mar 02, 2017" 380.85 443.78 373.72 426.64 "615" "15,996" "42_bit"
"Mar 01, 2017" 376.83 380.51 368.43 380.51 "952" "15,827" "42_bit"
"Feb 28, 2017" 357.21 376.87 355.1 376.75 "735" "15,003" "42_bit"
"Feb 27, 2017" 326.26 364.55 325.75 356.93 "906" "13,703" "42_bit"
"Feb 26, 2017" 342.53 345.99 316.46 326.36 "435" "14,386" "42_bit"
"Feb 25, 2017" 319.54 371.32 304.68 342.32 "1701" "13,421" "42_bit"
"Feb 24, 2017" 430.82 482.21 254.94 319.58 "1155" "18,095" "42_bit"
"Feb 23, 2017" 514.02 549.08 433.74 433.74 "1943" "21,589" "42_bit"
"Feb 22, 2017" 556.62 556.66 471.87 514.14 "1830" "23,378" "42_bit"
"Feb 21, 2018" 13343.6 13841.9 12193.9 13028.4 "3669" "562,102" "bitbc"
"Feb 20, 2018" 15089 15216.8 12730.2 13357.4 "5966" "635,629" "bitbc"
"Feb 19, 2018" 11000.6 15064.9 10910.1 15064.9 "122" "463,402" "bitbc"
"Feb 18, 2018" 11644.6 12134.7 10756.5 11044.6 "237" "490,532" "bitbc"
"Feb 17, 2018" 11660.8 12806.3 11469.4 11652.5 "3353" "491,218" "bitbc"
"Feb 16, 2018" 14684 14789 10835.6 11657.1 "472348" "618,749" "bitbc"
"Feb 15, 2018" 12913.9 14808.1 11025.6 14743 "2389" "545,130" "bitbc"
"Feb 14, 2018" 10395.1 13166.3 10070.3 12940.3 "9122" "438,364" "bitbc"
"Feb 13, 2018" 12546.7 12604.1 8892.65 10363.1 "711" "602,082" "bitbc"
"Feb 12, 2018" 8967.77 12738.4 8962.86 12549.6 "5820" "407,328" "bitbc"
"Feb 11, 2018" 10090.5 10132.3 8953.28 8953.28 "862" "437,102" "bitbc"
"Feb 10, 2018" 12329.2 12777.5 9097.37 10123.1 "4037" "540,400" "bitbc"
"Feb 09, 2018" 9906.25 12931.4 8972.9 12264.1 "3643" "420,845" "bitbc"
"Feb 08, 2018" 8923 10540 8923 9921.66 "755" "379,517" "bitbc"
"Feb 07, 2018" 8628.46 9899.69 7743.2 8934.52 "6293" "365,721" "bitbc"
"Feb 06, 2018" 8688.08 9101.93 6489.35 8646.57 "46766" "396,546" "bitbc"
"Feb 05, 2018" 7596.01 10057.5 7439.8 8656.52 "16493" "346,742" "bitbc"
"Feb 02, 2018" 10929.9 10929.9 7074.59 7492.66 "29567" "498,926" "bitbc"
"Feb 01, 2018" 11299.9 11901.3 10006.9 10994.2 "43434" "515,806" "bitbc"
"Jan 31, 2018" 11106.3 12019.6 10033.6 11299.1 "47460" "519,781" "bitbc"
"Jan 30, 2018" 11083.2 12164.3 9872.06 11127.3 "12278" "523,890" "bitbc"
"Jan 28, 2018" 13875 14145.7 12798.6 13153.9 "42117" "655,856" "bitbc"
"Jan 27, 2018" 12630.5 14552.1 12370.9 13838.8 "44308" "595,930" "bitbc"
"Jan 26, 2018" 14702.1 14702.1 12134.3 12644.5 "30293" "683,170" "bitbc"
"Jan 25, 2018" 13214.7 15452 13214.7 14590.6 "37294" "604,144" "bitbc"
"Jan 24, 2018" 12036 14084.8 11822.1 13210.5 "35703" "538,338" "bitbc"
"Jan 23, 2018" 12911.5 14630.3 11456.9 12095 "88225" "612,242" "bitbc"
"Jan 22, 2018" 13410.7 14203.5 11207.7 13062.7 "26653" "639,589" "bitbc"
"Jan 21, 2018" 14758.3 15029.1 12455.5 13487.7 "17254" "705,335" "bitbc"
"Jan 20, 2018" 13427.1 15764.7 13407.3 14797.1 "40408" "642,626" "bitbc"
"Jan 19, 2018" 13281.2 14599.3 12521.4 13271.6 "27260" "625,021" "bitbc"
"Jan 18, 2018" 15354 15354 11576.2 13191.5 "21885" "721,796" "bitbc"
"Jan 17, 2018" 13522.5 15865.1 10417.1 15424.7 "62381" "627,628" "bitbc"
"Jan 16, 2018" 14968.3 15377.8 9560.84 13705.5 "141492" "750,255" "bitbc"
"Jan 15, 2018" 15436.7 16908.5 14622.5 14910.3 "27847" "807,767" "bitbc"
"Jan 14, 2018" 16135.6 16813 14004.2 15465.8 "142771" "846,563" "bitbc"
"Jan 13, 2018" 15406.2 16507.7 15060.2 16157.7 "21139" "808,353" "bitbc"
"Jan 12, 2018" 14920.6 16847.7 14548.9 15472.4 "17054" "782,128" "bitbc"
"Jan 11, 2018" 16196.1 17134.8 14287.4 14885.3 "22538" "852,491" "bitbc"
"Jan 10, 2018" 15983.8 16906.6 14017 16112.8 "85995" "832,073" "bitbc"
"Jan 09, 2018" 16955.6 18224.9 15872.2 15947.1 "54983" "891,395" "bitbc"
"Jan 08, 2018" 18153.5 18455.6 16046.9 17075 "77410" "945,278" "bitbc"
"Jan 07, 2018" 17536.1 18576.1 17158.5 18141.4 "29645" "934,349" "bitbc"
"Jan 06, 2018" 18440.9 20586.8 17585.8 17585.8 "44537" "984,101" "bitbc"
"Jan 05, 2018" 16865.2 19043 15331.3 18343.5 "173033" "881,535" "bitbc"
"Jan 04, 2018" 17442.7 17761.6 14890.2 16948.1 "67880" "892,539" "bitbc"
"Jan 03, 2018" 18644 19127.9 16016.4 17599.3 "34214" "968,811" "bitbc"
"Jan 02, 2018" 15478.8 18757.9 14061 18668.5 "124966" "806,594" "bitbc"
"Jan 01, 2018" 15273.9 16798.2 14533.4 15408 "87016" "754,650" "bitbc"
"Dec 31, 2017" 15709.2 16769.2 13685.7 15332.5 "20209" "767,909" "bitbc"
"Dec 30, 2017" 16396.6 18102 13769.3 15807.8 "79543" "743,304" "bitbc"
"Dec 29, 2017" 16083.4 19810.7 15437 16321.5 "52184" "733,244" "bitbc"
"Dec 28, 2017" 17024.2 18233.8 14966.5 16027.7 "24896" "796,818" "bitbc"
"Dec 27, 2017" 17956.6 19891.9 16259.9 16985.2 "17071" "833,355" "bitbc"
"Dec 26, 2017" 16078.1 18854.8 15213.6 17940.3 "146096" "693,282" "bitbc"
"Dec 25, 2017" 16598.5 18309.4 15189 16078.9 "64247" "710,260" "bitbc"
"Dec 24, 2017" 15740.6 17657.4 14722.7 16458 "22492" "695,400" "bitbc"
"Dec 23, 2017" 16570.4 19735.7 14532.5 15965.5 "98584" "795,787" "bitbc"
"Dec 22, 2017" 16813.3 18320.9 12943.3 16450.8 "128670" "754,249" "bitbc"
"Dec 21, 2017" 17132.6 20320.2 15865.9 16726.8 "9027" "737,475" "bitbc"
"Dec 20, 2017" 18747 25819.9 16463.4 17162.1 "41856" "914,336" "bitbc"
"Dec 19, 2017" 20997 22894.5 17682.9 18785.7 "46304" "1,052,790" "bitbc"
"Dec 18, 2017" 18706.7 23569.9 18677.5 21050.2 "55381" "855,097" "bitbc"
"Dec 17, 2017" 21150.1 24661 18680.5 18700.2 "4987" "970,470" "bitbc"
"Dec 16, 2017" 17619.6 24078.2 17519.4 21139.3 "19569" "834,740" "bitbc"
"Dec 15, 2017" 20284 22367.5 15274.9 17615.7 "67718" "959,683" "bitbc"
"Dec 14, 2017" 17001.3 21982.5 15639.1 20039.9 "31736" "789,918" "bitbc"
"Dec 13, 2017" 20727.1 22177.1 16694.3 16925.3 "7531" "965,100" "bitbc"
"Dec 12, 2017" 17252.2 22900.9 16779.1 20657.4 "15482" "797,094" "bitbc"
"Dec 11, 2017" 14425.6 19739.7 14058.4 17188 "8562" "670,874" "bitbc"
"Dec 10, 2017" 15421.4 18370 14122.8 14309.7 "75327" "737,568" "bitbc"
"Dec 09, 2017" 17131.5 18360.1 15151.8 15305.5 "17140" "807,300" "bitbc"
"Dec 08, 2017" 17479.7 20341 15663.3 17025.3 "30112" "833,334" "bitbc"
"Dec 07, 2017" 11492.2 22393.1 11492.2 17469.2 "68049" "581,934" "bitbc"
"Dec 06, 2017" 12223.4 16228.7 11068.6 11495.6 "13162" "621,764" "bitbc"
"Dec 05, 2017" 12225.3 13833 11778.2 12237.8 "8492" "645,837" "bitbc"
"Dec 04, 2017" 12510.7 15086.5 11779 12253.6 "58347" "635,241" "bitbc"
"Dec 03, 2017" 12885.1 13620.3 11366.4 12459.6 "21633" "649,201" "bitbc"
"Dec 02, 2017" 11919.4 13213.1 11520.8 12901 "14329" "598,550" "bitbc"
"Dec 01, 2017" 12573.8 12573.8 9968.15 11893.6 "8550" "640,797" "bitbc"
"Nov 30, 2017" 10825.1 12754.9 9841.36 12669.7 "15431" "537,819" "bitbc"
"Nov 29, 2017" 11630.7 12309.2 10311.4 10856.5 "40489" "580,802" "bitbc"
"Nov 28, 2017" 11084.6 12097.6 10424.2 11568.5 "20288" "551,313" "bitbc"
"Nov 27, 2017" 9897.04 11320.4 9688.51 11035 "5701" "497,155" "bitbc"
"Nov 26, 2017" 9828.29 10267.9 9497.74 9897.86 "4924" "487,918" "bitbc"
"Nov 25, 2017" 8717.92 10435.9 8331.34 9815.54 "1726" "427,351" "bitbc"
"Nov 24, 2017" 8563.93 10778 7635.77 8744.47 "3825" "426,320" "bitbc"
"Nov 23, 2017" 8088.35 8735.26 7785.1 8527.58 "631" "402,499" "bitbc"
"Nov 22, 2017" 7327.3 8213.54 7278.86 8093.83 "17225" "381,920" "bitbc"
"Nov 21, 2017" 8381.06 10693.5 7190.46 7316.88 "27626" "414,098" "bitbc"
"Nov 20, 2017" 8429.67 9123.08 7555.29 8349.49 "18722" "416,616" "bitbc"
"Nov 19, 2017" 8107.33 9446.67 8107.33 8415.99 "2215" "394,803" "bitbc"
"Nov 18, 2017" 8393.69 9430.51 7965.15 8117.3 "22802" "393,734" "bitbc"
"Nov 17, 2017" 8328.38 9103.88 7530 8381.33 "11716" "383,631" "bitbc"
"Nov 16, 2017" 7027.57 8763.22 7027.57 8558.01 "50102" "351,453" "bitbc"
"Nov 15, 2017" 7010.21 8146.65 6879.3 7003.19 "14476" "358,955" "bitbc"
"Nov 14, 2017" 7361.27 7491.78 6398.36 7046.66 "7856" "361,911" "bitbc"
"Nov 13, 2017" 6565.37 7433.37 6358.44 7433.37 "14284" "325,227" "bitbc"
"Nov 12, 2017" 7111.05 7342.15 6061.63 6525.67 "5311" "345,919" "bitbc"
"Nov 11, 2017" 6986.94 7318.82 6740.29 7091.2 "23776" "327,145" "bitbc"
"Nov 10, 2017" 8298.12 8298.12 6823.88 7007.71 "24039" "382,665" "bitbc"
"Nov 09, 2017" 7989.77 8356.78 7594.84 8290.96 "70674" "343,264" "bitbc"
"Nov 08, 2017" 7878.1 8825.95 7194.11 8001.1 "93997" "356,113" "bitbc"
"Nov 07, 2017" 7701.42 8254.98 7611.47 7884.81 "30270" "340,573" "bitbc"
"Nov 06, 2017" 8067.35 8156.98 7637.59 7707.51 "13734" "355,572" "bitbc"
"Nov 05, 2017" 7467.13 8260.43 7012.85 8073.62 "13101" "330,389" "bitbc"
"Nov 04, 2017" 7774.83 7861.36 7221.97 7458.71 "26329" "336,497" "bitbc"
"Nov 03, 2017" 7564.57 8278.82 7374.39 7789.06 "61204" "341,915" "bitbc"
"Nov 02, 2017" 6707.29 7661.48 6609.02 7546.8 "153215" "304,291" "bitbc"
"Nov 01, 2017" 6839.55 8185.34 6582.7 6691.72 "30737" "344,112" "bitbc"
"Oct 31, 2017" 6200.8 7829.89 6200.8 6866.6 "39656" "280,559" "bitbc"
"Oct 30, 2017" 6290.58 6538.13 5845.34 6205.08 "6125" "284,590" "bitbc"
"Oct 29, 2017" 5830.03 6317.58 5798.23 6306.51 "19795" "264,487" "bitbc"
"Oct 28, 2017" 6137.88 6232.26 5774.77 5832.84 "8683" "278,453" "bitbc"
"Oct 27, 2017" 6012.18 6386.37 5980.56 6135.94 "5248" "273,640" "bitbc"
"Oct 26, 2017" 5643.41 6478.78 5610.92 6015.86 "8997" "256,465" "bitbc"
"Oct 25, 2017" 6385.62 6423.5 5419.98 5652.91 "6725" "292,498" "bitbc"
"Oct 24, 2017" 6348.32 6656.34 6261.6 6388.59 "19353" "288,520" "bitbc"
"Oct 23, 2017" 6984.38 6984.38 6047.63 6350.4 "13137" "317,852" "bitbc"
"Oct 22, 2017" 6500.39 7014.14 5805.36 6979.82 "8749" "296,100" "bitbc"
"Oct 21, 2017" 6485.69 6851.7 6395.93 6545.71 "46687" "297,300" "bitbc"
"Oct 20, 2017" 6192.59 6695.97 5130.07 6510.8 "38153" "281,359" "bitbc"
"Oct 19, 2017" 5627.36 6217.58 5627.36 6196.48 "14157" "261,661" "bitbc"
"Oct 18, 2017" 5815.17 6333.98 5346.8 5642.85 "14335" "268,067" "bitbc"
"Oct 17, 2017" 5597.63 5955.55 5597.63 5815.48 "16673" "260,436" "bitbc"
"Oct 16, 2017" 5787.54 5892.58 5456.35 5592.23 "26841" "272,178" "bitbc"
"Oct 15, 2017" 5676.53 5808.69 4997.66 5782.21 "5282" "266,288" "bitbc"
"Oct 14, 2017" 6011.8 6116.26 5627.93 5667.34 "5898" "285,707" "bitbc"
"Oct 13, 2017" 5477.89 6282.04 5343.63 6010.43 "53978" "262,634" "bitbc"
"Oct 12, 2017" 4788.8 5656.17 4770.48 5470.67 "31795" "230,085" "bitbc"
"Oct 11, 2017" 4886.9 6007.1 3931.64 4786.95 "15261" "235,287" "bitbc"
"Oct 10, 2017" 4937.01 5182.26 3674.09 4880.6 "20136" "234,378" "bitbc"
"Oct 09, 2017" 4551.78 5005.56 4462.52 4936.83 "47348" "229,075" "bitbc"
"Oct 08, 2017" 4431.16 4722.06 3932.62 4544.67 "89899" "225,545" "bitbc"
"Oct 07, 2017" 4502.55 4684.54 4321.25 4434.11 "33856" "226,348" "bitbc"
"Oct 06, 2017" 4424.92 4616.45 4293.98 4501.57 "91091" "213,992" "bitbc"
"Oct 05, 2017" 4332.11 4857.67 4123.37 4437.39 "16332" "219,417" "bitbc"
"Oct 04, 2017" 4486.71 4850.42 4235.17 4332.09 "21192" "217,666" "bitbc"
"Oct 03, 2017" 4663.64 4752.54 4163.53 4482.99 "37842" "234,988" "bitbc"
"Oct 02, 2017" 4568.82 5474.89 3390.98 4660.76 "7932" "234,191" "bitbc"
"Oct 01, 2017" 4476.92 6432.91 3024.48 4568.41 "36889" "229,480" "bitbc"
"Sep 30, 2017" 4353.53 4761.97 4175.5 4475.74 "83400" "215,890" "bitbc"
"Sep 29, 2017" 4342.49 4899.65 4075.42 4352.2 "38085" "215,310" "bitbc"
"Sep 28, 2017" 4202.49 5240.84 3529.57 4337.94 "32759" "208,728" "bitbc"
"Sep 27, 2017" 3774.29 4367.52 3712.83 4204.28 "39056" "187,382" "bitbc"
"Sep 26, 2017" 3897.36 4352.25 3448.66 3774.81 "25660" "193,258" "bitbc"
"Sep 25, 2017" 3712.49 3896.54 2639.51 3896.54 "27788" "187,412" "bitbc"
"Sep 24, 2017" 3751.42 3769.2 3691.38 3712.26 "60679" "189,377" "bitbc"
"Sep 23, 2017" 3646.48 3751.34 3631.32 3751.34 "61024" "184,080" "bitbc"
"Sep 22, 2017" 3634.56 3702.03 3609.99 3648.98 "60488" "183,479" "bitbc"
"Sep 21, 2017" 4023.42 4023.42 3628.4 3634.71 "60501" "205,476" "bitbc"
"Sep 17, 2017" 3548.42 3548.42 3378.06 3385.26 "67637" "181,218" "bitbc"
"Sep 16, 2017" 3960.59 4139.81 3435.45 3546.68 "70110" "199,937" "bitbc"
"Sep 15, 2017" 3262.79 4011.23 2673.48 3942.83 "63306" "183,539" "bitbc"
"Sep 14, 2017" 3891.36 3954.84 3252.34 3252.34 "14649" "218,820" "bitbc"
"Sep 13, 2017" 4036.04 4036.04 3845 3892.06 "14859" "227,561" "bitbc"
"Sep 12, 2017" 4132.38 4388.08 4132.38 4243.5 "13281" "232,993" "bitbc"
"Sep 11, 2017" 4082.21 4253.2 3940.9 4129.73 "13147" "230,164" "bitbc"
"Sep 10, 2017" 4266.4 4324.27 3950.25 4077.57 "14244" "240,549" "bitbc"
"Sep 09, 2017" 4103.89 4363.16 4092.99 4271.04 "5705" "227,283" "bitbc"
"Sep 08, 2017" 4735.55 5024.93 2910.41 4100.57 "29174" "267,132" "bitbc"
"Sep 07, 2017" 4676.97 5043.11 4092.08 4743.84 "9279" "263,828" "bitbc"
"Sep 06, 2017" 4347.34 4683.39 4317 4657.23 "35604" "245,234" "bitbc"
"Sep 05, 2017" 4196.2 4520.54 4014.53 4344.23 "13918" "235,432" "bitbc"
"Sep 04, 2017" 4570.09 5017.66 4057.3 4191.41 "48744" "263,036" "bitbc"
"Sep 03, 2017" 4579.18 4982.24 4332.4 4569.77 "12402" "262,186" "bitbc"
"Sep 02, 2017" 4964.23 5089.47 4455.34 4571.44 "19443" "284,140" "bitbc"
"Sep 01, 2017" 4712.96 4960.89 3627.24 4960.89 "49608" "270,189" "bitbc"
"Aug 31, 2017" 4649.93 4784.49 4488.14 4712.16 "36052" "265,645" "bitbc"
"Aug 30, 2017" 4763.16 4819.35 4296.8 4650.32 "11482" "271,161" "bitbc"
"Aug 29, 2017" 4439.33 5340.68 4334.75 4767.91 "26073" "254,724" "bitbc"
"Aug 28, 2017" 4421.69 4615.83 4297.44 4440.2 "28687" "252,203" "bitbc"
"Aug 27, 2017" 4417.58 4771.38 4179.33 4421.56 "14367" "252,995" "bitbc"
"Aug 26, 2017" 4469.98 4677.96 4282.36 4412.83 "31032" "257,945" "bitbc"
"Aug 25, 2017" 3991.23 4702.51 3991.23 4466.05 "46054" "229,272" "bitbc"
"Aug 24, 2017" 4033.18 4545.14 3381.59 3992.05 "23593" "240,357" "bitbc"
"Aug 23, 2017" 3890.89 4436.33 3793.72 4055.54 "15098" "232,220" "bitbc"
"Aug 22, 2017" 3962.92 4110.57 3715.45 3901.35 "33882" "231,668" "bitbc"
"Aug 21, 2017" 4074.84 4587.54 3706.63 3954.23 "14326" "241,764" "bitbc"
"Aug 20, 2017" 4177.45 4483.25 3777.91 4098.03 "13999" "243,777" "bitbc"
"Aug 19, 2017" 4224.88 4530.75 3786.76 4177.38 "69416" "297,984" "bitbc"
"Aug 18, 2017" 4340.58 4505.12 4115.09 4218.74 "27690" "305,059" "bitbc"
"Aug 17, 2017" 4390.36 4617.28 4099.14 4343.47 "46018" "311,324" "bitbc"
"Aug 16, 2017" 4108.75 4631.1 3940.26 4395.42 "26702" "296,652" "bitbc"
"Aug 15, 2017" 4329.91 4380.48 3958.36 4115.51 "44765" "325,717" "bitbc"
"Aug 14, 2017" 4140.19 4383.59 4013.1 4319.75 "43189" "308,734" "bitbc"
"Aug 13, 2017" 3669.77 4473.56 3561.12 4142.02 "71461" "273,332" "bitbc"
"Aug 12, 2017" 3683.31 4125.74 3622.93 3678.37 "26353" "267,342" "bitbc"
"Aug 11, 2017" 3487.39 3772.86 3297.43 3688.81 "50378" "248,344" "bitbc"
"Aug 10, 2017" 3345.24 3764.7 3295.42 3488.33 "25744" "237,526" "bitbc"
"Aug 09, 2017" 3409.87 3795.99 3153.14 3348.71 "21236" "242,125" "bitbc"
"Aug 08, 2017" 3292.29 3486.64 3189.7 3407.71 "6786" "233,578" "bitbc"
"Aug 07, 2017" 3266.19 3452.2 3164.82 3292.36 "14572" "232,050" "bitbc"
"Aug 06, 2017" 3191.34 3351 3069.94 3269.05 "5375" "228,835" "bitbc"
"Aug 05, 2017" 2818.1 3259.1 2787.76 3198.41 "15326" "202,495" "bitbc"
"Aug 04, 2017" 2780.62 2857.13 1879.53 2821.83 "9616" "203,170" "bitbc"
"Aug 03, 2017" 2698.64 2753.03 2695.99 2751.3 "5202" "197,180" "bitbc"
"Aug 02, 2017" 2832.81 2849.04 2619.02 2698.42 "5168" "215,482" "bitbc"
"Aug 01, 2017" 2348.78 2879.86 2348.78 2833.48 "23324" "172,550" "bitbc"
"Jul 31, 2017" 3174.87 3258.97 2188.25 2371.06 "20157" "233,238" "bitbc"
"Jul 30, 2017" 3224.86 3749.81 2047.5 3166.93 "20168" "236,910" "bitbc"
"Jul 29, 2017" 2810.46 3232.99 2358.44 3223.78 "18518" "205,483" "bitbc"
"Jul 28, 2017" 2640.23 2857.78 2638.63 2816.17 "17457" "194,188" "bitbc"
"Jul 27, 2017" 2509.05 2900.16 1981.14 2641.43 "8927" "185,281" "bitbc"
"Jul 26, 2017" 2755.98 2999.12 2123.56 2505.74 "5346" "204,713" "bitbc"
"Jul 25, 2017" 2794.21 2921.33 2592.15 2763.61 "14607" "207,705" "bitbc"
"Jul 24, 2017" 2684.37 2799.06 2486.59 2792.29 "17378" "199,540" "bitbc"
"Jul 23, 2017" 2789.1 2874.43 2579.94 2681.56 "7614" "208,720" "bitbc"
"Jul 22, 2017" 2677.71 3067.42 2613.48 2789.94 "21987" "201,187" "bitbc"
"Jul 21, 2017" 2996.98 3008.49 2649.94 2675.49 "11803" "224,876" "bitbc"
"Jul 20, 2017" 2538.64 3162.74 2429.88 2979.5 "16621" "190,484" "bitbc"
"Jul 19, 2017" 2189.62 2656.33 2135.79 2534.93 "13183" "166,488" "bitbc"
"Jul 18, 2017" 2255.65 2452.18 2037.19 2180.66 "18522" "171,509" "bitbc"
"Jul 17, 2017" 2213.03 2415.67 1999.71 2251.95 "12684" "166,057" "bitbc"
"Jul 16, 2017" 2246.33 2261.42 2173.75 2214.37 "42922" "171,923" "bitbc"
"Jul 15, 2017" 2336.39 2336.75 2248.59 2248.59 "43312" "181,152" "bitbc"
"Jul 14, 2017" 2384.69 2389.33 2311.1 2337.11 "44616" "184,898" "bitbc"
"Jul 13, 2017" 2422.71 2607.22 2374.66 2385.86 "45353" "190,268" "bitbc"
"Jul 12, 2017" 2371.8 2430.09 2346.41 2420.04 "45589" "186,270" "bitbc"
"Jul 11, 2017" 2457.99 2585.58 2218.92 2377.24 "45202" "205,181" "bitbc"
"Jul 10, 2017" 2644.09 2716.37 2354.91 2457.98 "60492" "241,866" "bitbc"
"Jul 09, 2017" 2507.6 2848.17 2467.23 2642.33 "96842" "234,777" "bitbc"
"Jul 08, 2017" 2464.64 2506.07 2296.67 2506.07 "22843" "231,136" "bitbc"
